hswkWImF/4|それは、あっという間に死刑になる道だ|0
jRm(b80,fi|止まれ！　妙な動きをするな|0
gRa271bU4a|案の定、雨が降り出した。|0
Xn3M]N=!i|私は船を造るんじゃありません。作物を育てるんです|0
iC3nYy^=y-|工事の予定が1ヶ月延びてしまった。|0
qDD~.?v2m+|友よ、アズラの知恵と共にあらん事を|0
kId;7c[-dw|ジョンはプラットホームでメアリーを待っている。|0
8:f4!-,O?|手の傷が悪化した。|0
qLfE<^Mmfw|怒らせるな！|0
qJQmSi{jyq|どうしてもその訳を知りたい。|0
t$p{@(I4z,|犬は首輪をすり抜けた。|0
fPmE]MjJ(Q|帆船に乗りこむ。|0
fD0vMK#.NC|恥ずかしくて身が縮む。|0
s=[)3SkazK|マリコの両親は、彼女がアメリカ人と結婚することに強く反対している。|0
eu.%6jx>L-|一勝一敗だった。|0
eQyGo-n=&p|余ったきれで人形を作りましょう。|0
gi$xV?9#1H|私たちはとても高く上ったので、町を一望することが出来た。|0
ex(Dvn}2AT|信濃川と阿賀野川ではどちらが長いですか。|0
o`f*]My!Gr|私は少女の頃にタップダンスを覚えました。|0
i3N}w{T:1i|私の秘書はとても優秀です。|0
ma!_2rPL%E|彼はその紙を握りつぶして丸めた。|0
cyw][_=>AG|涙を流し|0
nhpSsoU#=,|そうだ、一番下の息子なんだが。暗い子でな。どう接していいのか分からない|0
eT_:rr.+<o|水は蒸気に変わる。|0
lF;ADu>Q1?|母は涙を流していた。|0
oHH-PblR_:|植物にお水あげて。|0
i.v*L/II;6|お便りを心待ちにしています。|0
qC]tv8H1>;|お名前に仮名を振ってください。|0
lZ{}x}hcv*|彼はいくらでもお金を出せる。|0
mLDr!?B76o|まな板が生臭いです。|0
cd:w&%ke~5|大気が地球を包んでいる。|0
u@`#$pALxt|ミツバチは幸せでないといけないの？|0
dXw/vO1W+P|システムの構成を変えてみました。|0
vqj)4y*gRE|王室の家族は皇居に住んでいる。|0
q*bd?L^G(G|テーブルのそばには椅子が４脚あった。|0
r6>y#G-t^;|私は喜んであなたのお供をします。|0
qBa*~GWT,P|勇者に敬意を払いなさい。|0
bT(}}(X?jT|そのはしごは泥塗れだった。|0
pp1hC}^EgC|例えば、このソフトで日本語を勉強することが出来ます。|0
j5+sf7(6=*|中森さんのうちへちょっと立ち寄ってみよう。|0
uu;]TFICAs|どんな獲物が待ち受けているのだ？|0
[/IwXsSQ*|痛む傷口をおさえながら・・・。|0
n^}@zi-%}~|コンクリートにひびが入っていますね。|0
ro?tnvo`[]|旅行者は、そのナイトクラブでむしり取られた。|0
k!GHG7x#8Y|夏休みの宿題は、牛乳パックで何か大きなものを作ろうと思うんだ。|0
e,VSs])f@{|あのイカれた男を見たか？　フォースウォーンの手先が街で活動しているんだ|0
gu,_Iy-9<E|それは部屋というよりはむしろ広間だ。|0
N7lP85t`)|大きなカメを捕らえた。|0
n&Y)9;]K+>|最寄の地下鉄の駅はどちらでしょうか？|0
q_E_(c56,~|彼の見識は、我々のものに近いだろう|0
jdhI`;Sx]$|一目で彼女に魅了された。|0
d2-<mVmH(j|愚者のあと知恵。|0
pPp18tJ,^I|メアリーはその重さを手で量った。|0
l@q4@*r!2~|少年は迷路から抜け出せなかった。|0
q-hLx{v`)&|食糧が尽きた。|0
vaOHJ^5].a|お会いできて光栄です。|0
r%E#Z!`]3)|目玉をくり抜いておやり！|0
jMg~1<U5CR|彼は紳士として生れ育てられた。|0
qO9vb4:<)b|去年はスニーカーが流行りました。|0
q,hfcOeK2<|最後まで戦い抜くぞ！|0
e&:9!_&452|厳しい現実を直視する。|0
h*0`ggE>Es|最後まで戦い抜こう。|0
qwJ)QIJg{X|彼は次のバス停で降車した。|0
lj<#V<AKtu|まだ物があったころに、ロッジが質に入れたものです。持って行って下さい|0
oy~myyi(JO|よけいな事をせずにいられないんですか？|0
jpi`a%zr)Q|ええ、分かったわ。明日やる、いい？　だからうるさく言わないで|0
r)w!g3LGP(|気むずかしい人ね、ウナ|0
i^OF4Zpy#`|得意先の仕事を請ける。|0
hhp+.>ob8p|美由紀はカメラを持っている、しかし彼女はそれが好きでない。|0
sICBa(t&!e|あなたはこの秋中国を訪れるつもりですか。|0
kI*?5x]F0V|パーサーナックス？　どこかで聞いた事があるような…　グレイビアードの伝説の指導者か？|0
j8<o%CPB*w|転んで歯を欠く。|0
oJVL=U2gsn|妹が叱られて空泣きをする。|0
twI4KYWKNX|幕があがった。|0
u6q9zfn7{8|浜伝いの道を父と歩く。|0
sBGZlPN;Vd|オドオドしてないで、はっきり言ってしまえば？「好きだ」って。|0
t@oB!kH^4=|落ち着きが肝心です。|0
uRN0avHLp$|屋根から雨が漏る。|0
m*qC{1.%,s|仏教の開祖は誰ですか。|0
bF7ozA%a2J|彼はすっかりまごついてしまった。|0
n,J%8Tar<2|月は地球のまわりを回っています。|0
t.V#C2_Ei8|改札口で切符をお見せください。|0
u$yxLGH!,>|彼は家業を継いだ。|0
jK}M]G{:vY|プロの棋士を目指す。|0
j)IAwf0E-Q|ロケットが発射された。|0
b(a?R;z-PY|後戻りはできない。先へも行けない。できるのはこれだけだ|0
e~$2=mc#m$|あの人と巡り会えたのは、一期一会なのでしょうか。|0
mok?a/SCQp|果たして彼は現れるだろうか。|0
p1DDi><?vz|彼は永久に帰らぬ人となったのよ。|0
c5n?C,1.yy|ブロードウェイでは今、どんなミュージカルをやっていますか。|0
o`F<$mzUvk|石油の代りにアルコールを使うべきだ。|0
ks-)WT;m>w|あなたの首は風前のともし火だ。|0
q`1=q70DHF|形勢は逆転した。|0
mHQIWUaHys|この曲はテンポが速いですね。|0
bET,hQr<eH|この記事を転載することは可能でしょうか。|0
gz5-Y8Bg+O|誰がその茶碗をわったのか。|0
dThu4;5Wk?|人生夢の如し。|0
d!N8dX<Q>6|申し訳ありませんが、今夜はおとめできません。|0
b=B[rA!)8_|この新しい清涼飲料水は、この夏の一押しです。|0
cTnG=v=?ic|このなぞを解けますか。|0
b$-Vu`@{$#|ジムはロンと同じ速さで走る。|0
m>6^/.Jgat|短気は損気。|0
oVlBvNJ=ty|私の弟はすぐに東京の独り暮らしになれた。|0
j,s&ZCeB!m|ご教示ありがとうございます。助かりました。|0
p<`P.hQ@60|彼の死亡告知が新聞に出た。|0
bXt:,+fmHj|八つ裂きになった布きれ。|0
dP@VCEUBZc|早く病気が治るように願う。|0
keA/hR+C7Z|彼は木から枝を切り離した。|0
sl_x4Y-@XU|コレステロール値が高いのです。|0
lgth77(xnD|流行を追うな。|0
p>)9N<X)#j|デンマークは監獄だ。|0
qZu){p40$k|彼は意気消沈している。|0
c#pE?V8PO/|ちゃんと作られたものなら寒さをしのげるのに|0
fgnu}D.oX9|あなたはカイロへ行ったのですか、それともアレクサンドリアへ行ったのですか。|0
s3]Tal0jqJ|家を空けるときは、鍵をかけよう。|0
kZ?z{{){9?|“力の言葉”を知るということは、その意味を自分に取り込むということだ|0
d25C$I02H$|高齢の女性が焼死した。|0
fq20H`UG_:|良い環境を作ろう。|0
b4o0[a3,)p|心身を鍛練する。|0
rr+L%l@ZaB|限りある資源を大切にしよう。|0
vWYz``(..J|よう、ご馳走|0
uHB%{vwji`|寛大な処置をしてくれた。|0
l0&bndn6pS|工場はフル稼動している。|0
dV[QLX>)4*|人の恨みを買うようなことをするな。|0
u_Qv6p6a>+|私はあなたの潔白を確信している。|0
byL/c}$uqH|卵の殻は壊れやすい。|0
u@{1Dt)NZo|消火器を交換しました。|0
sxj,,b$.AB|ああ恐ろしい。|0
heh0](5+97|ありがたいわね。またチャーミングなお客さんだわ…|0
cph%YD&FD|兄の言いつけに従う。|0
jVrEbxh=%6|帰り道でパレードを見かけた。|0
j+F(x[3YA=|彼はきわめてすぐれた学者だ。|0
mxBZluI:h*|誰ですか、「粗大ゴミ」なんていう人は？|0
lc!u9OmeYd|彼は私の論議でやり込められた。|0
p~9K)E$y0&|棚ぼた式によいことがある。|0
pOtKt&Kv43|私たちは林の中に入っていった。|0
i{~I=KSG!5|私の理想は白昼の夢と消えてしまった。|0
oB~o7_$<04|北欧では冬の訪れが早い。|0
r>ca00IYdX|果物からエキスを抽出する。|0
q<+o@c!,qB|彼もときには厳しくなる。|0
kdHyNk~qju|うつ伏せになってください。|0
cJXJzD35)7|明かり窓に届かない。|0
e;pm:s2C[2|劇場から続々と人が出てきた。|0
bp)T3~M-MA|彼は確固たる態度をとった。|0
b[1x^gg7.}|グライダーは空高く舞い上がった。|0
jO-WWXRq6f|数学は論理に基づく学問です。|0
p-<1RNJT[d|叱られた少年はすすり泣いていた。|0
vr:e}39FiO|調剤できるまでどのくらい時間がかかりますか。|0
h5s>S:nY:,|彼は高熱に浮かされているようだ。|0
cm%kQnj:W&|国連に加盟する。|0
s0ksh+uj1X|夜がすっかり更けた。|0
kbEHdE)*#h|むやみに人を疑うな。|0
coV)?Rhoe3|この難局に立ち向かえ。|0
p7b;S&0x8`|賃金を支払う。|0
vXkRQM#$[T|この戦いは無意味よ|0
bKAo}pI=}>|君が今日いこうとたいした違いはないだろう。|0
fB;=R0E)JL|メアリーは純真な学生です。|0
b:Kw;g+[_O|私は引退するつもりは毛頭ない。|0
rbwpndf[K{|奴らを振り切れるかどうか|0
oF2^[1X(zY|トムはレースに勝った。|0
&?Zsa$I7;|私たちは彼女を「アン」という愛称で呼んだ。|0
oY?bV?~]ex|陶器は火で焼かれた。|0
hv@82lCvQ8|あの黒ずくめの紳士は誰ですか。|0
c7_l=fd%&h|弱まった体を鍛え直す。|0
cCc]7O(xM>|恋は盲目。|0
pN5_vYT/A.|子供は遺伝病を持っています。|0
uGWE^G$FX2|肩をもんでください。|0
m>XZf%xT~1|イチゴは今が旬です。|0
e-Ntqjtt2=|ボートがひっくり返った。|0
hOGScQ[r>h|わたしは誇るべきものが何もない。|0
kv75F!;>@m|お急ぎでなければ、もう少しいてください。|0
okWkht#/{A|ゴメス先生は私の間違いを許さなかった。|0
m`1JWKmj4*|彼女は器量の点では姉に劣らない。|0
jMTp[]rFC;|タンバリンは打楽器だ。|0
mUC&o!7RZf|ニワトリが時を告げる。|0
mG,T]<YYzG|彼の過失を許した。|0
jJ>/@P8LVE|彼は風紀を乱している。|0
h50;IZm[gP|会社で新しいシステムを導入した。|0
f5Uoi8^C^>|心の奥からわきあがる。|0
jcv8:mu*X.|井戸が干上がった。|0
s@s*Quj(`|まばたきのように素早い。|0
n7-I(OW[Iq|あれこれ考え合わせると。|0
iFhBL]+ix2|苦しんでいる人を救済する。|0
p^vZD=pnCA|雨が窓に強く打ちつけている。|0
tJ}%IC]&uI|何かが神聖であるとするならば、人体こそ神聖である。|0
oH<{q/hy>&|少年は息を吹き返した。|0
h=+X;Tr-$V|聞こえたか？　確かに何かがいる。あの暗がりの中だ|0
h_-SOWv!1|妊婦に席を譲る。|0
s1mqB/c{pa|いずれあの女を見つけてみせる|0
jh,&6(IN``|後輩にノートＰＣをかりた。|0
vw[Xe.BL*j|名前に振り仮名をつけてください。|0
oUuuk~XL`y|月日は矢のように過ぎていく。|0
rz<jw,b#PK|みんなに平等に配る。|0
k0ZAgsnf95|彼の話はそうとう大袈裟だ。|0
dSozrhUftA|旅路がこの愚か者に味方してくれますように…|0
i3~n#7s,hW|私達は皆そのニュースを聞いてびっくりぎょうてんした。|0
ld*C1e?V5H|彼らは同じ大学に入ったので一層なかよくなった。|0
c<<?K}/qQ$|歯車がかみ合っている。|0
hQ>Vp(`rIw|その沼にはサギがたくさん住んでいる。|0
qGu)<gZH7K|枝をおらないでください。|0
o$u.q~Rm?;|年老いた姿をした人。|0
hn6wY)r.qD|ゆうべは一睡もしなかった。|0
f%cAb`@C9`|きみのおじさんとは長年の知り合いだ。|0
lWPvcXAgq~|書類を披見する。|0
cxPvawZ:{p|このハムスターはポケットに入れて持ち運べるぐらい小さい。|0
s9k3Q#J,$b|情景を思いうかべる。|0
o3L=:4?h3n|彼は年齢を偽った。|0
h=5fF=0yUI|残酷な事件がおこる。|0
eEz=!(~rkr|ひと月かかって読破した。|0
hAj4ryBk#9|快く引き受けてくれた。|0
g6%>T4w:mY|せき止めのドロップはありますか。|0
eJukN_#OUe|選手を従えて試合にのぞむ。|0
vnh@+9AyaV|若さが躍動している。|0
gArF}B2VAk|横着しないで、教わった漢字を使いなさい。|0
k>q1yR!G3+|発車の時刻が迫る。|0
jhJ[;2:(T$|山頂で越年する。|0
lIO=~G+8z@|庭に花の種をまきました。|0
n`<@NJ8Va8|書類が風で吹き飛んだ。|0
jaC.x1/&~K|窓に灯がともっていた。|0
b#lNvpE0`Y|パスポートがなければ、出国など論外だ。|0
ns2eo=Ub~P|にわに竹が生えている。|0
q5}?S6FC,,|彼女はしごを滑り落ちた。|0
fZ.D:O2D=P|彼は住居に侵入した。|0
k5sIU;<8Pj|命がけで探し出した。|0
b&Ieee6sW2|傷がうずいていた。|0
c?*F9RVhYo|会社で事務を執る。|0
qg%~oz;.G4|その薬の効きめが現れた。|0
ka^.0o+3^!|恐れ入りますが、家におりません。|0
gP/lkr~+.;|これは一読に値する本だ。|0
cBq7q8(fBn|その細っこい体のどこに入るのだ？|0
hqeZ{/W>Hh|この悪天候にはうんざりだ。|0
g$H*Z8_`1m|あとで添削せにゃ。|0
mfZ#^5hpI?|ナミラが勝利を授けてくれる|0
f>dI%z:A*(|旅行の行き先を家族で合わす。|0
s`?d}[EVTI|だから港まで行って…　泳げばいいんじゃないのか？|0
p#;[D9RH`)|答案用紙を集める。|0
bV3/;0=c(y|産地から直送されてきた魚。|0
t/@@a_31q4|個別に指導する。|0
b9T&iS.yJ:|悪質な宣伝。|0
c_#^6ds^gb|酒気帯び運転をするな。|0
nju}>UB6=O|船長は船のすべてを支配する。|0
tvF+[D^ZW0|それは何か…　治癒の呪文か？|0
q!Hi!N5(Mt|ちょっと・・・なに通せんぼやってんのよ。|0
rvU)9-=TEI|その事件は次第に忘れられていったのさ。|0
b4ZV]+#a3w|その小説は人生を多面的に描いている。|0
lrT)Y(nYHO|この布は肌触りが良い。|0
i~56TfcH}R|それまで！２人ともなかなか力演でした。|0
rD5D`#9[^Z|もうすぐだ。褒美が待っているぞ|0
c@v-Q<B6Yk|冬休みにお祖父ちゃんの家に行きます。|0
oB8AuY@E)<|彼は兵役を免除されている。|0
tE3,m6dUoi|屋根の上を除雪した。|0
oxcP;.IomN|根性はすわっている方か？|0
u:qxlQM,K]|昨日彼がぶらっと立ち寄った。|0
b8D3K[M?L[|彼は鴎外を愛読している。|0
ivLPI3.W/I|私は演説の草稿を作った。|0
h)>tHa+Xg1|乙な味つけの料理だ。|0
k#hjK(pr!-|ゴールデングロウ醸造所って、聞いたことあるか？|0
tfcx[un*lT|それは道徳に反する。|0
qQVz>MX02T|その羽毛まくらが高そうです。|0
tU1FcjPN-5|ああ悲しい。|0
gchKg}&/{h|明日は、寺巡りをしよう。|0
lyH)HlWWbK|インタビューはこの録音テープに入っています。|0
tI%y1StvDa|夜中から風が強まってきた。|0
p#TH.BW@l0|作戦に集中しろ|0
c`^hIsj,(;|ドイツはオランダと接している。|0
l=#8J-dsUB|あわてないで、いずれ話す時が来るわ|0
p@Ww}Eh4N}|私の方が年配者だが、一生懸命グラーゾブに仕えるつもりだ|0
gZq/SJ99Zl|気軽にいこう。|0
q#Z?T}i0<O|本当にありがとう。これで仕入れを倍にできるわ|0
p$itvSoJ^J|フレッドは怠け者です。|0
n{cFwrl(jD|地下道を通って行きましょう。|0
s[7`3ana1Q|そう！　仕返しよ！　殺すの！|0
m)hJlu0il|一房のぶどうを食べる。|0
fa1`-*Ugtr|文化は国々によって異なる。|0
u`et,~ev0Q|彼女はきまじめな気質である。|0
e%#u]^C5gA|間違いを一度も認めないというのは不合理である。|0
sAhA>ne>{)|事なかれ主義。|0
k~&D[#Vxt$|子供の叫び声はとてもかん高かった。|0
fd%X7-Y8Q%|芝生に立ち入るな。|0
obFjPNaJw/|浮かれ顔をしている。|0
o(gcd7++sy|私は、経営コンサルタントです。|0
tBb$,Y#T3D|医者が脈をみる。|0
t5@Ai<~%uV|気合いを入れて頑張れ。|0
dncj{%=ZF~|スポーツは筋肉の発達に役立つ。|0
m6Yr9wT!:A|青葉がよく茂る。|0
sbjnLkR$L.|とても暖かくて気持ちよい。|0
kvG`FV%Kr>|これは一種のラブレターだよ。|0
fI?l+,S$qp|どうも釈然としない。|0
g1D%r2ST}c|慎重に旅の計画を立てる。|0
iVyjER{%P`|お墓には供花が供えられていた。|0
o#U#ELn,K}|機長の放送があったの。|0
hjHZ,s&e>:|男は狩人で、女はその獲物である。|0
dcV=hcX5k{|科学は著しく進歩した。|0
s<dr}!-kux|今日は魚の食いが悪い。|0
ilz`C0ZXB<|見てみましょう。わくわくする瞬間だわ|0
ck6JxA$&mK|パチンコで5000円損しました。|0
ng@Y-9KIpV|しかし10もの小さな傷が…|0
l2nHUk8*&;|新聞の記事を拾い読みする。|0
S$#Ekg+lL|イスラエルシュケルを表す記号は「₪」です。|0
uiS;^yi3_)|彼女は心労に打ち勝てなかった。|0
oTr9]&/JCX|彼の発言に対してたくさんの抗議があったよ。|0
OLzlRh1iq|外国との交易が盛んだ。|0
j*s=69eB=~|非行少年を説諭する。|0
ryLBuP67Ia|それは反道徳的だ。|0
d`m^^dvJje|人生はとても短いものだ…　一分たりとも無駄にしないように|0
i9:m6:5cF~|彼の議論は合理的だ。|0
o9kQ[Sf?IB|私はその企みに気づかなかった。|0
sJZ-;w+=]G|彼は圧力に屈した。|0
b]2[o:_;Zt|彼の一打は伸びなかった。|0
hQm7,Yo<f,|彼は富を築いた。|0
cw{eEjzV&@|それは昨日の産経新聞に掲載された。|0
f=}7_%7fOE|彼はダイビングの妙手だ。|0
pT*ebMG@a2|君の着想は完璧だ。|0
mUBn__:Z6]|念のためＸ線写真をとりましょう。|0
kvtk>5fV%@|池の堤を散歩する。|0
o)N/~x3_1-|礼には及ばん|0
s#{<{-Muu>|トレーナーは彼女の健康のことを考えるべきだ。|0
fcRCpYh:m3|雨が我々の顔に吹き付けてきた。|0
m)(OU$n)K$|地価が高騰する。|0
d~+BXu_aFR|矢は木をかすめた。|0
e.=BmLslEZ|記章だって？　どれどれ|0
ui2;_*<4#8|その学者はなけなしの金を全部本につぎこんだ。|0
n(T9;;u.-3|白蛇は天然記念物である。|0
k2kGkziob<|生きるための猶予をもらったな|0
r3:sHq.50&|古い邦画を放映する。|0
j<E3>1-d}m|シンガポールについてご存じですか。|0
iPmB*}iI}p|悪臭が部屋中にびまんした。|0
i[`t%ns7p~|彼女の顔は誇らしさで赤く上気していた。|0
d/+-GxPFlZ|姉が琴を習い始めた。|0
oV$P$uMMg^|しかもこの女、２回も替玉しやがった。|0
lP&!XV@FLv|彼は断りなく私の部屋に入ってきた。|0
o5N{$9nZ#1|月に代わっておしおきよっ！|0
jWzyH70x7(|マーチン、急ぎなさい。もうだいぶ我々は遅れている。|0
f:a/ago.`g|ハワイで通年航行中できます。|0
o$jfKU.GK,|あの人を祭り上げて、いやなことをまかせよう。|0
eitcXoQ0^v|彼には試験に受かってほしい。|0
fQ]xT:hS`7|後で吠え面かくなよ！|0
pvI1B+;/Fy|額に汗をかいたよ。|0
dZ^=6s$ueV|私達はカヌーを借りた。|0
bPj@W_KR{w|何世代もの間、本物のシャウトを聞いた事がなかった！|0
k<QccSQgOw|彼は額に汗をかいていたの。|0
t=Mn;SKWj@|ポケットに財布を突っ込んじゃった。|0
xd[PW/]CE|京都は神社や仏閣で有名だ。|0
cxCE8xqAL{|彼らは石炭をもやした。|0
h[U!n%ma^Q|上司の指示に従った。|0
hP)^{O)=?r|給食は残らず食べた。|0
l<XYXg!YPf|教育の改革はまだまだこれからだ。|0
nuCRh$t~og|腹を割って話す。|0
mw6UI~}re?|腹を割って話す。|0
f@>.^@J2kZ|その冷凍魚をここに持ってきてくれ。|0
fzG:fJ=a=m|人垣をかき分けて出なくちゃね。|0
c/75-I&E,P|私は吉雄ほど忙しくない。|0
rqX?wWJ)LU|ぐっすり寝てね、ティミー坊や。|0
jFLOgRZC=x|ジョーンズ夫妻は娘を愛している。|0
s8SEm%`#Cd|1冊の本から驚くほどたくさんの事が学べるのよ|0
d>t]>:fj&l|歯痛のために彼の顔ははれあがった。|0
sXtj[d;@7_|道端にパトカーがとまってます。|0
oiMK^XW)pO|この歌は一昔前にはやった。|0
rB)mv]sfon|私は彼に代わって応えた。|0
bWL.-E,)#l|力を貸せ！　人手が足りない！|0
:}00E?5++|検死はお受けになりましたか。|0
gxxMkt5Kpb|雪辱を果たす。|0
vl@2M_xEdx|彼は子供達にかこまれてそこに座っていた。|0
lb^wTrVv/]|医者は患者を生きたまま霊安室へ送った。|0
b{4zU.5yMd|船は波にほんろうされている。|0
qD!}*wXYG2|色気より食い気。|0
e?][Mrb1M~|庭には様々な花が咲き乱れていた。|0
pJ&`1o[ZUQ|それを考慮すると、この結果には大きな意味が出てくる|0
obKlKI2gQm|お寿司を一口で食べる。|0
u)vw[ub/xl|彼は無理やりに私に演説させた。|0
uv253!}16~|倍付けで払いますよ。|0
iIr;A4<0P5|マンモスは絶えた。|0
u!7WE5?[qS|書架の本は１冊残らず全部読みました。|0
df9?SU_i)4|そうよ。今度は忘れずに入荷しなきゃ|0
j@85G-LeX4|いいえ…　今やろうとしていたところで…|0
rUrEVQoT2?|彼は大佐に昇進した。|0
dtZzEZVTsv|彼は肺ガンになった。|0
fW^:=Q}wEZ|暴動が治まった。|0
rY!Z9i-8cL|この政府はまさしく時代に逆行している。|0
rkn>zN!5~*|彼は全く別人になりすました。|0
d>~nq^]96b|街中が正気を失ったのか？|0
g}x[rgt(Ih|このモップで床を綺麗にしてください。|0
dq-#U?cD4F|低気圧が近づいています。|0
rVLnz8xEJ5|最初にガーデュインが死んだ。あっという間で、誰も反応できなかった|0
c-.YW^AS&7|五つの作業班に分かれた。|0
tV$@W3cpZf|日本は多くの国からしっぺ返しをくらうだろう。|0
vO9;s{[_.v|戯言はよして|0
fM#s~CxyV@|彼女のいいわけは全く意味をなさない。|0
tA=c=>ua/$|私たちは箱根で一泊した。|0
smt]4%alPv|軍人の中でも尉官だった。|0
cG`}jf}[L;|一連の論拠。|0
oRWra{Wr#;|２、３日骨休めして。|0
m!0zx9w2I,|他人の欠点をさがすな。|0
dv5W?G,-Zq|ここに絶え間ない痛みがあります。|0
krKOj+)hva|空所を埋めろ。|0
ou`Vtr:xq!|判決が下された。|0
h:?rC_[VSu|そんなのに引っかかるのは間抜けだよ。|0
dFAb_XD/KQ|手押し車を上手に使って、コンクリートブロックを運んでいる。|0
jUs1^JcOuD|君はすごく根性があるね。|0
n,w]+xUDW8|彼は費用を度外視した。|0
qui.^D%S?q|彼女が他の人よりも抜きん出ていることを私は認めている。|0
iN-mg_@_r_|このパンって賞味期限大丈夫か？|0
pUK/0{%x0a|一等賞になった。|0
rQ^C(Z8w.|会議で質疑の時間をとる。|0
l3JB/}YW]#|本は慎重に選びなさい。|0
r8?P2Ka8?3|ペンキはまだかわいてない。|0
s`kIb=f#6:|あなたの祖先をご存知ですか。|0
l;/&)fFFG_|フルート独奏をやるつもりです。|0
jAqqehK^?Y|野山は春の装いだ。|0
s;C8Q}UQKb|この作戦に対する脅威は数多い。|0
lgt;Wx0[@P|間食は美容に悪い。|0
g-_3ID7A#S|どこに金型があるかはっきりしないが、思い当たる事がある|0
jrk~q.6/Ej|ここに急性の痛みがあります。|0
bLtx#hvgZ~|助けが来るまで持ちこたえよう。|0
k@K0;CR>*k|北海道に着き次第、一筆差し上げます。|0
hA*j?D{a<4|彼女は列の最後尾に並んでしまった。|0
hUA^RVDgjD|尿の色がピンクです。|0
ieG2F]xfEq|目標に向かって歩む。|0
fz;B@5pI?8|人通りが絶える。|0
kcCJfFc})3|彼らはおばけを見て恐がった。|0
8,yze$eB%|それでいて自分は船乗りだという。|0
lw8E3;m}?{|こうしてアルドゥインを倒したのだな。ルス…　ズーウ、ニ、アルドゥイン|0
hdJ983[F&B|我が家でコリーをペットとして飼っている。|0
s%HYwcO#C9|ふくろうは暗闇が見える。|0
b[NC2)3,)[|川沿いにきれいな散歩道がある。|0
!*q:Vzvoq|彼は我々からすたこら逃げた。|0
n.CWQP5vyt|電車が軒並み遅れる。|0
hB=,`d^Z;z|大腸の具合が悪い。|0
qOw^%%TUvJ|僕はもう万策尽きた。|0
l},Hc)cx<I|それは唯一の関心事です。|0
n[_pa&}8.M|ウィンドピークで働いてるんです。入ってみて下さい|0
muT=[}w6>h|ベッドもビールもひどいもんだと思う|0
sVFO20E2JA|道は険しく、門は閉ざされている。あなたは入れないわ！|0
nXA>4L1Q3<|テニスクラブに属している。|0
b!Qw_X`k18|夏は洗濯物が直ぐ乾く。|0
tEB@_/iIO)|魚が真っ黒に焦げた。|0
veQ?W+87Z8|もう少し醤油を足してください。|0
vNV}11ra3f|眼鏡の形をしていることから、その橋を眼鏡橋とよぶ。|0
m}Fo7xXLI&|幸運が彼にほほえんだ。|0
kJA.-C+tGm|君が来れないと聞いたときは、拍子抜けしてしまったよ。|0
r]7Ixya`M3|それらはみんな同じかい？|0
cx>OM`qE@F|タカは空を旋回した。|0
rB]89e+tcA|彼は祖国愛に燃えている。|0
bCgH^CF>(Z|小説はおとぎ話や神話と同じぐらい古い。|0
td0(j^-rjX|牧師は十字架を作った。|0
j8N%fKk%m7|彼女は結構めがねが似合うね。|0
f4<0%R]^4;|こういう次第だ。|0
g-kW3/`l<q|彼らは偏見と戦った。|0
sJ%_B`>skL|ずっと正座してたからか、足がしびれちゃって。|0
gUQj_#u2TW|ハンモックを揺り動かす。|0
q/x*KP}%Mh|このシーツは湿っぽい。|0
o_4+9,vT+^|今回の雨には放射能はない。|0
g]>VAnR*],|大きな本塁打を打つ。|0
u:z#-]RsF6|この公園は貴族の猟場でした。|0
frxq]N>0v}|海がしょっぱいことは周知のことだ。|0
k1nyoHj.g#|サツキを庭に挿し木する。|0
j!n!n18:-B|電車が停まるまで開けないで。|0
ueITO{>K?S|そのパーティーはカジュアルな服装で大丈夫です。|0
trkATRNtsG|マラソンの折り返し地点。|0
vN~onTPJ$%|犬はにおいに敏感だ。|0
o,]};UtbN=|規定の料金をはらう。|0
jg.PD)jp>j|北岳に登るつもりです。|0
vu+v4%dcYC|彼女の詩は世界中で有名になったんだ。|0
vQ0~qjxOb1|勧められて欲しくもないものを買っちゃったよ。|0
fq$R_2uo/h|単純な仕組みの機械。|0
gi15w_E=Fk|暴力に訴えてはいけない。|0
q,<Gw3){D.|君ばかりか僕まで巻き添えを食らった。|0
rob$Io0rCm|彼女は美に対して眼識がある。|0
n=Y6_5X)Z@|南極で冬を越す。|0
pGp6>1bokL|暫時お許しください。|0
g*M@q$/T45|君のは匹夫の勇というものだ。|0
kugd8r/U2y|うちのタマは、かわいい三毛猫だ。|0
uHu/=}rL!#|柔らかな体のウサギを抱く。|0
vl_Gc48;=i|ハリケーンによる死者の数は２００人にのぼった。|0
o+jWm!<.I*|色が濃く塗れている。|0
q+JT0;/Y$=|その少女は雇主の金をもって逃げた。|0
vj_iS(l(Q}|バリウムをまず一口飲んでください。|0
t_.hn7Nw&7|魚が焦げて真っ黒になる。|0
gH9`oI?q_x|朱に交われば赤くなる。|0
qk+MNt%d(j|連載小説を読み続ける。|0
@F>8U;aRs|彼のすばらしい作品は際だっている。|0
d8X,H9]%[c|奥さんの尻にしかれている。|0
oQEavzvo58|散らかっていて申し訳ない|0
vCr~U#/e7L|科学は常に進歩している。|0
hXh^gYk_l3|星野氏は気難しい。|0
h2Hb3}ZGy]|その鳥は羽を震わせた。|0
q9ofP.fdA~|亀の甲より年の功。|0
d2#[jEA_=~|捕らえどころのない人。|0
o;a[+<EF]5|ここでそれを振り回さないでちょうだい|0
rB6E)^$xF!|何を考え込んじゃってるの。|0
